rank,lemma,PoS,freq,difficulty
6305,premiere,n,8326.0,0.5088709677419355
6315,puppet,n,8297.0,0.5096774193548387
6325,secretly,r,8275.0,0.510483870967742
6335,consultation,n,8251.0,0.5112903225806452
6345,deaf,j,8229.0,0.5120967741935484
6355,median,j,8193.0,0.5129032258064516
6365,renewable,j,8168.0,0.5137096774193548
6375,paid,j,8124.0,0.5145161290322581
6385,broadly,r,8099.0,0.5153225806451612
6395,umbrella,n,8083.0,0.5161290322580645
6405,scrape,v,8065.0,0.5169354838709678
6415,assurance,n,8048.0,0.5177419354838709
6425,slate,n,8028.0,0.5185483870967742
6435,sleeping,j,8007.0,0.5193548387096774
6445,maple,n,7988.0,0.5201612903225806
6455,misleading,j,7959.0,0.5209677419354839
6465,ruling,j,7938.0,0.521774193548387
6475,skiing,n,7917.0,0.5225806451612903
6485,inning,n,7903.0,0.5233870967741936
6495,email,v,7879.0,0.5241935483870968
6505,amend,v,7853.0,0.525
6515,embarrassment,n,7823.0,0.5258064516129033
6525,overturn,v,7796.0,0.5266129032258065
6535,aloud,r,7776.0,0.5274193548387097
6545,mug,n,7750.0,0.528225806451613
6555,peculiar,j,7715.0,0.5290322580645161
6565,overweight,j,7682.0,0.5298387096774194
6575,nazi,n,7659.0,0.5306451612903226
6585,qualitative,j,7644.0,0.5314516129032258
6595,stink,v,7632.0,0.532258064516129
6605,corresponding,j,7600.0,0.5330645161290323
6615,whisper,n,7580.0,0.5338709677419355
6625,exile,n,7562.0,0.5346774193548387
6635,encouragement,n,7544.0,0.535483870967742
6645,distinguished,j,7522.0,0.5362903225806451
6655,briefing,n,7508.0,0.5370967741935484
6665,vine,n,7491.0,0.5379032258064516
6675,opposing,j,7473.0,0.5387096774193548
6685,dictator,n,7456.0,0.5395161290322581
6695,satisfying,j,7433.0,0.5403225806451613
6705,keen,j,7420.0,0.5411290322580645
6715,oppression,n,7392.0,0.5419354838709677
6725,feminine,j,7383.0,0.542741935483871
6735,scoring,n,7372.0,0.5435483870967741
6745,dim,j,7343.0,0.5443548387096774
6755,standpoint,n,7318.0,0.5451612903225806
6765,mind-set,n,7305.0,0.5459677419354838
6775,prohibition,n,7281.0,0.5467741935483871
6785,charitable,j,7269.0,0.5475806451612903
6795,reported,j,7256.0,0.5483870967741935
6805,massacre,n,7242.0,0.5491935483870968
6815,primitive,j,7229.0,0.55
6825,african-american,n,7210.0,0.5508064516129032
6835,printing,n,7190.0,0.5516129032258065
6845,terminate,v,7167.0,0.5524193548387097
6855,referendum,n,7146.0,0.5532258064516129
6865,validate,v,7134.0,0.5540322580645162
6875,comprehend,v,7117.0,0.5548387096774193
6885,referral,n,7108.0,0.5556451612903226
6895,notorious,j,7084.0,0.5564516129032259
6905,severity,n,7070.0,0.557258064516129
6915,implant,n,7040.0,0.5580645161290323
6925,wrestling,n,7029.0,0.5588709677419355
6935,magnet,n,7012.0,0.5596774193548387
6945,livestock,n,6979.0,0.5604838709677419
6955,whistle,n,6960.0,0.5612903225806452
6965,inconsistent,j,6927.0,0.5620967741935484
6975,surplus,n,6909.0,0.5629032258064516
6985,nursery,n,6903.0,0.5637096774193548
6995,flashlight,n,6885.0,0.564516129032258
7005,syrup,n,6873.0,0.5653225806451613
7015,anchor,v,6850.0,0.5661290322580645
7025,millionaire,n,6832.0,0.5669354838709677
7035,independent,n,6818.0,0.567741935483871
7045,wrestle,v,6800.0,0.5685483870967742
7055,intercept,v,6790.0,0.5693548387096774
7065,called,j,6776.0,0.5701612903225807
7075,burial,n,6760.0,0.5709677419354839
7085,tester,n,6737.0,0.5717741935483871
7095,pew,n,6718.0,0.5725806451612904
7105,conditioning,n,6697.0,0.5733870967741935
7115,worthwhile,j,6683.0,0.5741935483870968
7125,tracking,j,6672.0,0.5750000000000001
7135,long-standing,j,6657.0,0.5758064516129032
7145,dwarf,n,6645.0,0.5766129032258065
7155,nationwide,j,6624.0,0.5774193548387097
7165,thermal,j,6607.0,0.5782258064516129
7175,definitive,j,6596.0,0.5790322580645161
7185,intern,n,6582.0,0.5798387096774194
7195,networking,n,6561.0,0.5806451612903226
7205,remnant,n,6541.0,0.5814516129032258
7215,garment,n,6527.0,0.582258064516129
7225,niece,n,6511.0,0.5830645161290322
7235,ozone,n,6497.0,0.5838709677419355
7245,pod,n,6484.0,0.5846774193548386
7255,substantive,j,6470.0,0.5854838709677419
7265,pair,v,6450.0,0.5862903225806452
7275,underway,r,6435.0,0.5870967741935483
7285,finely,r,6424.0,0.5879032258064516
7295,antique,j,6410.0,0.5887096774193548
7305,savannah,n,6397.0,0.589516129032258
7315,coincide,v,6378.0,0.5903225806451613
7325,statewide,j,6358.0,0.5911290322580645
7335,relocate,v,6351.0,0.5919354838709677
7345,interim,j,6342.0,0.592741935483871
7355,scam,n,6331.0,0.5935483870967742
7365,negatively,r,6313.0,0.5943548387096774
7375,ie,r,6296.0,0.5951612903225807
7385,horrific,j,6276.0,0.5959677419354839
7395,dispose,v,6262.0,0.5967741935483871
7405,strangely,r,6252.0,0.5975806451612904
7415,fearful,j,6237.0,0.5983870967741935
7425,pharmacy,n,6228.0,0.5991935483870968
7435,pancake,n,6213.0,0.6
7445,hurdle,n,6201.0,0.6008064516129032
7455,prevalent,j,6186.0,0.6016129032258064
7465,leisure,n,6168.0,0.6024193548387097
7475,surge,v,6154.0,0.603225806451613
7485,blunt,j,6143.0,0.6040322580645161
7495,insulin,n,6128.0,0.6048387096774194
7505,shepherd,n,6118.0,0.6056451612903225
7515,unusually,r,6109.0,0.6064516129032258
7525,contamination,n,6100.0,0.607258064516129
7535,mainland,n,6087.0,0.6080645161290322
7545,pasture,n,6071.0,0.6088709677419355
7555,pastry,n,6059.0,0.6096774193548387
7565,slack,n,6049.0,0.6104838709677419
7575,allegiance,n,6034.0,0.6112903225806452
7585,coupon,n,6023.0,0.6120967741935484
7595,intermediate,j,6012.0,0.6129032258064516
7605,premature,j,5995.0,0.6137096774193549
7615,formidable,j,5975.0,0.614516129032258
7625,inhale,v,5955.0,0.6153225806451613
7635,cellphone,n,5943.0,0.6161290322580646
7645,duck,v,5928.0,0.6169354838709677
7655,awe,n,5913.0,0.617741935483871
7665,grad,n,5899.0,0.6185483870967742
7675,martial,j,5877.0,0.6193548387096774
7685,vineyard,n,5867.0,0.6201612903225807
7695,updated,j,5860.0,0.6209677419354839
7705,day-to-day,j,5847.0,0.6217741935483871
7715,obscure,j,5836.0,0.6225806451612903
7725,shining,j,5823.0,0.6233870967741936
7735,gardening,n,5818.0,0.6241935483870967
7745,lace,n,5808.0,0.625
7755,compartment,n,5798.0,0.6258064516129032
7765,canned,j,5791.0,0.6266129032258065
7775,deepen,v,5772.0,0.6274193548387097
7785,broaden,v,5763.0,0.6282258064516129
7795,moan,v,5749.0,0.629032258064516
7805,boot,v,5732.0,0.6298387096774194
7815,four-year,j,5723.0,0.6306451612903226
7825,trillion,m,5707.0,0.6314516129032257
7835,woo,v,5693.0,0.6322580645161291
7845,gal,n,5684.0,0.6330645161290323
7855,ac,n,5678.0,0.6338709677419354
7865,anonymity,n,5664.0,0.6346774193548387
7875,thereof,r,5656.0,0.635483870967742
7885,mexican,n,5644.0,0.6362903225806451
7895,informant,n,5630.0,0.6370967741935484
7905,twisted,j,5616.0,0.6379032258064516
7915,homer,n,5602.0,0.6387096774193548
7925,triple,v,5592.0,0.6395161290322581
7935,razor,n,5578.0,0.6403225806451612
7945,moral,n,5566.0,0.6411290322580645
7955,fax,n,5554.0,0.6419354838709678
7965,righteous,j,5533.0,0.6427419354838709
7975,sturdy,j,5523.0,0.6435483870967742
7985,fungus,n,5507.0,0.6443548387096775
7995,baggage,n,5499.0,0.6451612903225806
8005,exacerbate,v,5484.0,0.6459677419354838
8015,ineffective,j,5473.0,0.6467741935483872
8025,layoff,n,5464.0,0.6475806451612903
8035,proceeds,n,5449.0,0.6483870967741935
8045,disgust,n,5435.0,0.6491935483870969
8055,extreme,n,5427.0,0.65
8065,pundit,n,5412.0,0.6508064516129032
8075,setback,n,5407.0,0.6516129032258065
8085,multitude,n,5388.0,0.6524193548387097
8095,woe,n,5382.0,0.6532258064516129
8105,respectable,j,5372.0,0.6540322580645161
8115,parenthood,n,5360.0,0.6548387096774194
8125,inflammation,n,5349.0,0.6556451612903226
8135,face-to-face,j,5338.0,0.6564516129032258
8145,aspire,v,5329.0,0.657258064516129
8155,adult,j,5318.0,0.6580645161290323
8165,hinder,v,5307.0,0.6588709677419355
8175,authoritarian,j,5298.0,0.6596774193548387
8185,finished,j,5283.0,0.660483870967742
8195,sync,n,5270.0,0.6612903225806452
8205,reversal,n,5260.0,0.6620967741935484
8215,wardrobe,n,5243.0,0.6629032258064516
8225,daytime,n,5237.0,0.6637096774193549
8235,implicate,v,5223.0,0.6645161290322581
8245,theoretically,r,5209.0,0.6653225806451613
8255,intercourse,n,5200.0,0.6661290322580646
8265,hue,n,5193.0,0.6669354838709678
8275,admittedly,r,5188.0,0.667741935483871
8285,playing,j,5176.0,0.6685483870967741
8295,vegan,n,5158.0,0.6693548387096775
8305,stuck,j,5149.0,0.6701612903225806
8315,shack,n,5128.0,0.6709677419354838
8325,degradation,n,5122.0,0.6717741935483872
8335,jack,n,5107.0,0.6725806451612903
8345,flake,n,5099.0,0.6733870967741935
8355,trooper,n,5093.0,0.6741935483870967
8365,collide,v,5086.0,0.675
8375,square,v,5074.0,0.6758064516129032
8385,alleviate,v,5058.0,0.6766129032258064
8395,parsley,n,5048.0,0.6774193548387097
8405,intensely,r,5044.0,0.6782258064516129
8415,delusion,n,5025.0,0.6790322580645161
8425,stew,n,5012.0,0.6798387096774193
8435,adaptive,j,5007.0,0.6806451612903226
8445,vapor,n,4999.0,0.6814516129032258
8455,liberalism,n,4986.0,0.682258064516129
8465,conjure,v,4980.0,0.6830645161290323
8475,annoy,v,4969.0,0.6838709677419355
8485,disable,v,4959.0,0.6846774193548387
8495,engaging,j,4944.0,0.6854838709677419
8505,rebound,v,4937.0,0.6862903225806452
8515,painted,j,4929.0,0.6870967741935484
8525,after,r,4916.0,0.6879032258064516
8535,embargo,n,4911.0,0.6887096774193548
8545,snapshot,n,4894.0,0.6895161290322581
8555,lecture,v,4884.0,0.6903225806451613
8565,rant,n,4878.0,0.6911290322580644
8575,swiftly,r,4870.0,0.6919354838709678
8585,taliban,j,4861.0,0.692741935483871
8595,stupidity,n,4853.0,0.6935483870967741
8605,divorced,j,4845.0,0.6943548387096775
8615,infer,v,4838.0,0.6951612903225807
8625,award-winning,j,4830.0,0.6959677419354838
8635,insistence,n,4820.0,0.6967741935483871
8645,immerse,v,4814.0,0.6975806451612904
8655,rugged,j,4806.0,0.6983870967741935
8665,conserve,v,4796.0,0.6991935483870968
8675,pant,v,4781.0,0.7000000000000001
8685,engaged,j,4768.0,0.7008064516129032
8695,humane,j,4758.0,0.7016129032258065
8705,booster,n,4750.0,0.7024193548387097
8715,reminiscent,j,4743.0,0.7032258064516129
8725,iranian,n,4734.0,0.7040322580645162
8735,mislead,v,4726.0,0.7048387096774194
8745,nudge,v,4716.0,0.7056451612903226
8755,liner,n,4705.0,0.7064516129032259
8765,ex-wife,n,4698.0,0.707258064516129
8775,maverick,n,4686.0,0.7080645161290322
8785,commence,v,4672.0,0.7088709677419356
8795,exemplify,v,4664.0,0.7096774193548387
8805,curb,n,4660.0,0.7104838709677419
8815,imitation,n,4650.0,0.7112903225806453
8825,humility,n,4645.0,0.7120967741935484
8835,preseason,n,4640.0,0.7129032258064516
8845,marsh,n,4637.0,0.7137096774193548
8855,co-op,n,4628.0,0.7145161290322581
8865,sweaty,j,4621.0,0.7153225806451613
8875,catalogue,n,4611.0,0.7161290322580645
8885,read,n,4605.0,0.7169354838709678
8895,initiation,n,4599.0,0.717741935483871
8905,shortcoming,n,4592.0,0.7185483870967742
8915,normative,j,4586.0,0.7193548387096773
8925,cockpit,n,4576.0,0.7201612903225807
8935,needy,j,4567.0,0.7209677419354839
8945,reluctance,n,4559.0,0.721774193548387
8955,polished,j,4551.0,0.7225806451612904
8965,railing,n,4542.0,0.7233870967741935
8975,briefcase,n,4536.0,0.7241935483870967
8985,best-seller,n,4528.0,0.725
8995,kitten,n,4521.0,0.7258064516129032
9005,swimmer,n,4514.0,0.7266129032258064
9015,momma,n,4509.0,0.7274193548387097
9025,battered,j,4502.0,0.728225806451613
9035,hesitation,n,4491.0,0.7290322580645161
9045,dial,n,4478.0,0.7298387096774194
9055,protestant,n,4472.0,0.7306451612903225
9065,socialize,v,4459.0,0.7314516129032258
9075,magician,n,4454.0,0.7322580645161291
9085,goddamn,u,4447.0,0.7330645161290322
9095,sexist,j,4438.0,0.7338709677419354
9105,humidity,n,4432.0,0.7346774193548388
9115,boiling,j,4417.0,0.7354838709677419
9125,shudder,v,4407.0,0.7362903225806451
9135,spill,n,4394.0,0.7370967741935485
9145,uh-oh,u,4386.0,0.7379032258064516
9155,linkage,n,4382.0,0.7387096774193548
9165,derivative,n,4368.0,0.739516129032258
9175,pinpoint,v,4357.0,0.7403225806451613
9185,thinly,r,4350.0,0.7411290322580645
9195,paperback,n,4341.0,0.7419354838709677
9205,ordeal,n,4332.0,0.742741935483871
9215,relic,n,4321.0,0.7435483870967742
9225,ornament,n,4309.0,0.7443548387096774
9235,facet,n,4301.0,0.7451612903225806
9245,nervously,r,4292.0,0.7459677419354839
9255,graceful,j,4286.0,0.7467741935483871
9265,listening,j,4278.0,0.7475806451612903
9275,collective,n,4270.0,0.7483870967741936
9285,enormously,r,4263.0,0.7491935483870968
9295,repeat,n,4256.0,0.75
9305,scenery,n,4249.0,0.7508064516129032
9315,dominican,j,4243.0,0.7516129032258065
9325,grouping,n,4236.0,0.7524193548387097
9335,envy,n,4224.0,0.7532258064516129
9345,headlight,n,4218.0,0.7540322580645162
9355,hard-working,j,4212.0,0.7548387096774194
9365,rainfall,n,4208.0,0.7556451612903226
9375,contour,n,4204.0,0.7564516129032257
9385,cavalry,n,4199.0,0.7572580645161291
9395,chalk,n,4187.0,0.7580645161290323
9405,geological,j,4175.0,0.7588709677419354
9415,fulfillment,n,4164.0,0.7596774193548388
9425,yeast,n,4157.0,0.760483870967742
9435,mailbox,n,4151.0,0.7612903225806451
9445,protector,n,4141.0,0.7620967741935483
9455,slam,n,4135.0,0.7629032258064516
9465,apocalypse,n,4131.0,0.7637096774193548
9475,shelter,v,4122.0,0.764516129032258
9485,inflate,v,4114.0,0.7653225806451613
9495,affiliate,v,4108.0,0.7661290322580645
9505,mingle,v,4099.0,0.7669354838709677
9515,sexism,n,4090.0,0.7677419354838709
9525,shiite,j,4084.0,0.7685483870967742
9535,inconsistency,n,4078.0,0.7693548387096774
9545,alphabet,n,4069.0,0.7701612903225806
9555,stylish,j,4065.0,0.7709677419354839
9565,black-and-white,j,4056.0,0.771774193548387
9575,fm,n,4049.0,0.7725806451612903
9585,nonfiction,n,4039.0,0.7733870967741935
9595,harness,v,4032.0,0.7741935483870968
9605,fasten,v,4019.0,0.775
9615,lightweight,j,4007.0,0.7758064516129032
9625,acknowledgment,n,4002.0,0.7766129032258065
9635,denomination,n,3992.0,0.7774193548387097
9645,longevity,n,3982.0,0.7782258064516129
9655,displacement,n,3968.0,0.779032258064516
9665,marxist,j,3957.0,0.7798387096774194
9675,heightened,j,3953.0,0.7806451612903226
9685,man,v,3946.0,0.7814516129032257
9695,moderately,r,3935.0,0.7822580645161291
9705,augment,v,3925.0,0.7830645161290323
9715,outnumber,v,3921.0,0.7838709677419354
9725,deacon,n,3916.0,0.7846774193548387
9735,interruption,n,3908.0,0.785483870967742
9745,ion,n,3898.0,0.7862903225806451
9755,cosmetic,j,3892.0,0.7870967741935484
9765,confidentiality,n,3886.0,0.7879032258064517
9775,procession,n,3877.0,0.7887096774193548
9785,dane,n,3872.0,0.7895161290322581
9795,memorandum,n,3865.0,0.7903225806451613
9805,rum,n,3861.0,0.7911290322580645
9815,confide,v,3851.0,0.7919354838709678
9825,polish,n,3844.0,0.792741935483871
9835,salty,j,3834.0,0.7935483870967742
9845,tar,n,3828.0,0.7943548387096775
9855,autograph,n,3819.0,0.7951612903225806
9865,intimidating,j,3814.0,0.7959677419354838
9875,crib,n,3806.0,0.7967741935483872
9885,plainly,r,3799.0,0.7975806451612903
9895,metallic,j,3793.0,0.7983870967741935
9905,fuss,n,3787.0,0.7991935483870969
9915,divisive,j,3783.0,0.8
9925,cleric,n,3777.0,0.8008064516129032
9935,dispatch,n,3771.0,0.8016129032258064
9945,ominous,j,3766.0,0.8024193548387097
9955,outpost,n,3754.0,0.8032258064516129
9965,boob,n,3748.0,0.8040322580645161
9975,slut,n,3741.0,0.8048387096774194
9985,windy,j,3737.0,0.8056451612903226
9995,salvage,v,3732.0,0.8064516129032258
10005,decision-making,j,3729.0,0.8072580645161289
10015,police,v,3721.0,0.8080645161290323
10025,presumption,n,3714.0,0.8088709677419355
10035,asphalt,n,3708.0,0.8096774193548386
10045,rake,v,3704.0,0.810483870967742
10055,centerpiece,n,3700.0,0.8112903225806452
10065,bilingual,j,3695.0,0.8120967741935483
10075,vet,v,3689.0,0.8129032258064516
10085,purchasing,n,3682.0,0.8137096774193548
10095,shitty,j,3675.0,0.814516129032258
10105,long-distance,j,3669.0,0.8153225806451613
10115,dawn,v,3661.0,0.8161290322580645
10125,handkerchief,n,3655.0,0.8169354838709677
10135,captive,n,3650.0,0.817741935483871
10145,bound,v,3642.0,0.8185483870967741
10155,puddle,n,3639.0,0.8193548387096774
10165,mediator,n,3630.0,0.8201612903225807
10175,paramedic,n,3619.0,0.8209677419354838
10185,overhead,j,3614.0,0.8217741935483871
10195,chic,j,3607.0,0.8225806451612904
10205,eyelid,n,3599.0,0.8233870967741935
10215,bidding,n,3594.0,0.8241935483870967
10225,fireman,n,3590.0,0.8250000000000001
10235,excerpt,v,3582.0,0.8258064516129032
10245,hymn,n,3575.0,0.8266129032258064
10255,kill,n,3570.0,0.8274193548387098
10265,islamist,n,3565.0,0.8282258064516129
10275,vicinity,n,3558.0,0.8290322580645161
10285,ceremonial,j,3555.0,0.8298387096774194
10295,grate,v,3548.0,0.8306451612903226
10305,striped,j,3540.0,0.8314516129032258
10315,metrics,n,3532.0,0.832258064516129
10325,underwater,r,3526.0,0.8330645161290323
10335,dart,n,3521.0,0.8338709677419355
10345,trim,n,3517.0,0.8346774193548387
10355,mentor,v,3511.0,0.8354838709677419
10365,fetal,j,3506.0,0.8362903225806452
10375,cherokee,j,3500.0,0.8370967741935484
10385,immature,j,3486.0,0.8379032258064516
10395,swarm,v,3481.0,0.8387096774193549
10405,aerospace,n,3474.0,0.8395161290322581
10415,iceberg,n,3465.0,0.8403225806451613
10425,brownie,n,3461.0,0.8411290322580645
10435,amuse,v,3455.0,0.8419354838709678
10445,bullpen,n,3448.0,0.842741935483871
10455,snag,v,3442.0,0.8435483870967742
10465,espouse,v,3436.0,0.8443548387096775
10475,staggering,j,3428.0,0.8451612903225807
10485,clueless,j,3415.0,0.8459677419354839
10495,rearrange,v,3409.0,0.846774193548387
10505,favourite,j,3405.0,0.8475806451612904
10515,fanatic,n,3401.0,0.8483870967741935
10525,stale,j,3396.0,0.8491935483870967
10535,dearly,r,3390.0,0.8500000000000001
10545,homage,n,3386.0,0.8508064516129032
10555,norwegian,j,3382.0,0.8516129032258064
10565,orbital,j,3374.0,0.8524193548387096
10575,hideous,j,3371.0,0.853225806451613
10585,daring,j,3366.0,0.8540322580645161
10595,borrowing,n,3358.0,0.8548387096774193
10605,pineapple,n,3355.0,0.8556451612903226
10615,irritation,n,3349.0,0.8564516129032258
10625,luxurious,j,3344.0,0.857258064516129
10635,upbeat,j,3339.0,0.8580645161290322
10645,operative,j,3335.0,0.8588709677419355
10655,magnify,v,3330.0,0.8596774193548387
10665,accreditation,n,3326.0,0.8604838709677419
10675,affirmation,n,3321.0,0.8612903225806452
10685,hmmm,u,3316.0,0.8620967741935484
10695,ceramics,n,3313.0,0.8629032258064516
10705,ancestry,n,3308.0,0.8637096774193548
10715,audition,v,3303.0,0.864516129032258
10725,royal,n,3299.0,0.8653225806451613
10735,unnoticed,j,3294.0,0.8661290322580645
10745,springer,n,3290.0,0.8669354838709677
10755,scarcity,n,3285.0,0.867741935483871
10765,academically,r,3283.0,0.8685483870967742
10775,determinant,n,3280.0,0.8693548387096773
10785,wallpaper,n,3275.0,0.8701612903225807
10795,timetable,n,3271.0,0.8709677419354839
10805,monologue,n,3266.0,0.871774193548387
